STOP_ID,STOP_FRISK_DATE,ISSUING_OFFICER_RANK,SUPERVISING_OFFICER_RANK,SUSPECTED_CRIME_DESCRIPTION,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,FRISKED_FLAG,SEARCHED_FLAG,ASK_FOR_CONSENT_FLG,CONSENT_GIVEN_FLG,OTHER_CONTRABAND_FLAG,FIREARM_FLAG,KNIFE_CUTTER_FLAG,OTHER_WEAPON_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_CEW_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_BORO_NAME
7467,15/11/2021,POM,LT,OTHER,Y,OTHER,N,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),NERVOUS,36,MALE,BLACK,6,200,MED,BRO,BLK,QUEENS
7468,18/11/2021,POM,LT,PETIT LARCENY,Y,PETIT LARCENY,N,Y,N,(null),N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),COOPERATIVE BUT ANXIOUS,43,MALE,BLACK HISPANIC,5.4,100,THN,BLK,XXX,MANHATTAN
7469,16/11/2021,POM,SGT,CPW,N,(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),Y,(null),Y,(null),COMBATIVE,(null),FEMALE,BLACK,5.5,130,MED,BRO,BLK,QUEENS
7470,13/11/2021,POM,LT,GRAND LARCENY AUTO,N,(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),IRATE,40,MALE,BLACK,5.8,170,MED,ZZZ,XXX,MANHATTAN
7471,17/10/2021,POM,SGT,CPW,N,(null),Y,N,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),NERVOUS,(null),MALE,BLACK,5.4,190,HEA,BRO,BLK,MANHATTAN
7472,31/10/2021,POM,SGT,CPW,N,(null),Y,Y,Y,Y,N,(null),Y,(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),#N/A,51,MALE,WHITE,5.6,(null),THN,BRO,BRO,MANHATTAN
7473,01/11/2021,POM,SGT,MENACING,N,(null),N,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),AGITATED,40,MALE,BLACK,5.8,180,THN,BRO,BLK,MANHATTAN
7474,11/11/2021,POF,SGT,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),UNDERSTANDING COOPERATIVE,46,MALE,BLACK,5.11,205,MED,BLK,BLK,BRONX
7475,10/11/2021,POM,SSA,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),COMPLIANT,35,MALE,BLACK,5.1,200,MED,BRO,BLK,BRONX
7476,09/11/2021,POM,SSA,ROBBERY,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),CALM,39,MALE,BLACK HISPANIC,6.1,220,HEA,BLK,BLK,BRONX
7477,09/11/2021,POM,SSA,ROBBERY,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),CALM,36,MALE,WHITE HISPANIC,5.8,180,MED,BRO,BLK,BRONX
7478,15/11/2021,POM,SGT,CPW,N,(null),Y,Y,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),CALM AND COLLECTIVE.,40,MALE,BLACK HISPANIC,5.8,180,THN,BRO,XXX,BRONX
7479,15/11/2021,POM,SGT,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),CALM,21,MALE,WHITE HISPANIC,5.6,140,THN,(null),BRO,BRONX
7480,18/11/2021,POM,SGT,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),CALM,20,MALE,BLACK,6.1,160,THN,BRO,BLK,BRONX
7481,08/10/2021,POM,LT,CPSP,N,(null),Y,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),NERVOUS,18,MALE,BLACK,5.5,120,THN,BRO,BLK,BRONX
7482,08/10/2021,POM,LT,CPSP,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),NERVOUS,18,MALE,BLACK,5.7,140,THN,BRO,BLK,BRONX
7483,18/11/2021,POM,SGT,CPW,N,(null),Y,Y,Y,Y,N,(null),(null),(null),N,(null),Y,(null),(null),(null),(null),Y,(null),AGITATED,55,MALE,AMERICAN INDIAN/ALASKAN NATIVE,5.9,180,MED,BRO,BRO,BROOKLYN
7484,13/11/2021,POM,SGT,CPSP,N,(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),COOPERATIVE,16,MALE,BLACK,5.5,150,HEA,BRO,BLK,BROOKLYN
7485,11/11/2021,POM,SGT,CPW,N,(null),Y,N,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),UPSET,(null),MALE,BLACK,(null),(null),(null),(null),(null),BROOKLYN
7486,11/11/2021,POM,SGT,CPW,N,(null),Y,N,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),UPSET,(null),MALE,BLACK,(null),(null),(null),(null),(null),BROOKLYN
7487,11/11/2021,POM,SGT,CPW,N,(null),Y,N,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),UPSET,(null),MALE,BLACK,(null),(null),(null),(null),(null),BROOKLYN
7488,11/11/2021,POM,SGT,CPW,N,(null),Y,N,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),UPSET,(null),MALE,BLACK,(null),(null),(null),(null),(null),BROOKLYN
7489,12/11/2021,POM,LT,CPW,N,(null),Y,N,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),NERVOUS,25,MALE,BLACK,6.1,200,(null),(null),BLK,BROOKLYN
7490,18/11/2021,POM,SGT,GRAND LARCENY,N,(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),Y,(null),(null),(null),CALM,52,MALE,BLACK,5.11,220,MED,BRO,XXX,BROOKLYN
7491,18/11/2021,POM,SGT,GRAND LARCENY,N,(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),Y,(null),(null),(null),CALM,31,MALE,BLACK,6,180,THN,BRO,BLK,BROOKLYN
7492,19/11/2021,POM,SGT,ASSAULT,N,(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),VISIBLY UPSET,40,MALE,WHITE HISPANIC,5.9,170,MED,BRO,BLK,MANHATTAN
7493,19/11/2021,POM,SGT,ASSAULT,N,(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),CONTENT,38,FEMALE,WHITE HISPANIC,5.6,150,MED,BRO,BLK,MANHATTAN
7494,19/11/2021,POF,SGT,GRAND LARCENY,N,(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),CALM,19,MALE,BLACK,6,160,THN,BRO,BLK,MANHATTAN
7495,16/11/2021,POM,SGT,PETIT LARCENY,Y,PETIT LARCENY,N,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),CALM,18,MALE,BLACK,5.7,200,HEA,ZZZ,BLK,MANHATTAN
7496,20/11/2021,POM,SGT,ROBBERY,Y,OTHER,N,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),IRRITATED,60,MALE,WHITE,5.9,155,THN,BRO,BRO,MANHATTAN
7497,18/11/2021,POM,LT,GRAND LARCENY AUTO,N,(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,35,MALE,WHITE HISPANIC,5.2,120,THN,ZZZ,BLK,MANHATTAN
7498,18/11/2021,POM,SGT,GRAND LARCENY AUTO,Y,OTHER,Y,Y,N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),IRRATE,21,MALE,BLACK,6,190,MED,BRO,BRO,BRONX
7499,06/11/2021,POM,LT,CPW,N,(null),Y,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),UPSET AND ERRATIC,32,MALE,BLACK HISPANIC,5.8,180,MED,BRO,BRO,BRONX
7500,15/11/2021,SGT,LT,CPW,N,(null),Y,Y,N,(null),N,(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),CALM,(null),MALE,BLACK HISPANIC,5.11,220,HEA,BRO,BLK,BRONX
7501,18/11/2021,POM,LT,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),AGITATED,18,MALE,BLACK,5.9,140,THN,BRO,XXX,BRONX
7502,17/11/2021,POM,LT,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),CALM,18,MALE,BLACK,5.1,170,THN,BRO,BLK,BRONX
7503,18/11/2021,POM,SGT,CPW,Y,CPW,Y,Y,N,N,N,Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),CALM,18,MALE,BLACK,5.5,150,THN,BRO,BLK,BRONX
7504,20/11/2021,POM,SGT,PETIT LARCENY,N,(null),N,N,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),FIDGETY,30,MALE,WHITE,5.9,160,MED,BRO,BRO,BROOKLYN
7505,17/11/2021,POF,SGT,ASSAULT,Y,ASSAULT,N,Y,N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),ANGRY,26,MALE,BLACK HISPANIC,6.2,170,U,BRO,BLK,BRONX
7506,19/11/2021,SGT,LT,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),UNDERSTANIDNG,26,MALE,BLACK HISPANIC,5.6,180,MED,BRO,BLK,BRONX
7507,19/11/2021,POM,LT,CPW,N,(null),Y,N,N,(null),N,(null),(null),(null),N,(null),Y,Y,(null),(null),(null),(null),(null),IRRATE,(null),MALE,BLACK,5.11,160,THN,BLK,BLK,BRONX
7508,18/11/2021,LT,CPT,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),NERVOUS,18,MALE,BLACK,5.6,150,THN,BRO,BLK,BRONX
7509,19/11/2021,POM,SGT,CPW,Y,CPW,Y,Y,(null),(null),N,Y,(null),(null),Y,(null),(null),Y,(null),(null),(null),Y,(null),NERVOUS,28,MALE,BLACK,5.1,240,MED,BRO,BRO,MANHATTAN
7510,19/11/2021,POM,SGT,ROBBERY,N,(null),Y,Y,N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),CALM,20,MALE,WHITE HISPANIC,5.8,200,HEA,BRO,BLK,BRONX
7511,20/11/2021,POM,LT,ROBBERY,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),NERVOUS,25,MALE,BLACK,6.2,150,MED,BRO,BLK,BRONX
7512,19/11/2021,POM,LT,CPW,N,(null),Y,N,N,(null),N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),UNDERSTANDING,(null),MALE,WHITE HISPANIC,5.5,(null),MED,BRO,BLK,BRONX
7513,20/11/2021,POM,SGT,ROBBERY,N,(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),CALM,21,MALE,BLACK,5.7,150,THN,ZZZ,BRO,BRONX
7514,16/10/2021,POM,LT,CPW,Y,CPW,Y,Y,N,N,N,Y,(null),(null),Y,Y,(null),Y,(null),(null),(null),Y,(null),N/A,19,MALE,BLACK,5.9,165,THN,BRO,BLK,BROOKLYN
7515,16/11/2021,POM,LT,CPW,Y,CPW,Y,Y,N,N,N,Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),N/A,19,MALE,BLACK,5.1,200,MED,BRO,BLK,BROOKLYN
7516,20/11/2021,POF,LT,ROBBERY,N,(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),CALM,40,MALE,BLACK,6,210,HEA,BRO,BLK,BROOKLYN
7517,20/11/2021,POM,SGT,CPW,N,(null),Y,Y,N,N,Y,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),NERVOUS,26,MALE,BLACK,6,220,MED,BRO,BLK,BROOKLYN
7518,21/11/2021,POM,SGT,PETIT LARCENY,N,(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),CALM,40,MALE,WHITE,5.2,140,THN,GRN,XXX,BROOKLYN
7519,12/11/2021,POM,LT,ROBBERY,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),Y,(null),(null),(null),(null),(null),(null),CALM,39,MALE,BLACK,6,150,MED,BRO,BLK,MANHATTAN
7520,21/11/2021,POM,SGT,ROBBERY,N,(null),Y,Y,N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),INCOHERENT UNCOOPERATIVE UNDIAGNOSED PSYCHOLOGICAL BEHAVIOR,30,MALE,BLACK,6.2,170,THN,BLK,BLK,MANHATTAN
7521,16/11/2021,POM,SGT,CPW,N,(null),Y,Y,N,Y,Y,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),NERVOUS,25,(null),BLACK,5.1,130,THN,BRO,BLK,BRONX
7522,21/11/2021,POM,SGT,ROBBERY,N,(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),AGGRESIVE,25,MALE,BLACK,6,220,HEA,BRO,BLK,BROOKLYN
7523,20/11/2021,POF,SGT,ASSAULT,Y,GRAND LARCENY,Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,(null),MALE,BLACK HISPANIC,(null),(null),U,BRO,BLD,BROOKLYN
7524,19/11/2021,POM,SGT,CPW,N,(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),CALM/UNDERSTANDING,(null),MALE,WHITE,5.8,165,MED,ZZZ,BLD,QUEENS
7525,19/11/2021,POM,SGT,CPW,N,(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),CALM/UNDERSTANDING,31,FEMALE,WHITE,5.6,130,MED,ZZZ,BLN,QUEENS
7526,19/11/2021,POM,SGT,PETIT LARCENY,Y,PETIT LARCENY,N,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),NERVOUS,42,MALE,BLACK,6,170,THN,BRO,BLK,QUEENS
7527,20/11/2021,POM,SGT,MENACING,Y,CRIMINAL MISCHIEF,N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),AGGITATED,40,MALE,BLACK,5.2,125,THN,BRO,BLK,MANHATTAN
7528,16/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,(null),FEMALE,BLACK HISPANIC,(null),0,XXX,ZZZ,XXX,MANHATTAN
7529,16/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,19,FEMALE,WHITE HISPANIC,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7530,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,31,MALE,(null),(null),(null),XXX,ZZZ,XXX,MANHATTAN
7531,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,(null),MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7532,16/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,29,MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7533,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,(null),MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7534,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,(null),MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7535,16/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,30,(null),(null),(null),(null),XXX,ZZZ,XXX,MANHATTAN
7536,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,(null),MALE,(null),(null),(null),XXX,ZZZ,XXX,MANHATTAN
7537,16/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,27,MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7538,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,24,MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7539,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,42,MALE,BLACK,(null),(null),XXX,ZZZ,WHI,MANHATTAN
7540,16/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,(null),FEMALE,ASIAN / PACIFIC ISLANDER,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7541,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,(null),MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7542,16/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,(null),MALE,WHITE HISPANIC,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7543,16/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,40,FEMALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7544,16/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,42,FEMALE,BLACK HISPANIC,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7545,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,32,FEMALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7546,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,24,FEMALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7547,16/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,21,MALE,BLACK HISPANIC,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7548,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,21,MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7549,16/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,25,MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7550,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,21,MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7551,16/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,(null),FEMALE,WHITE HISPANIC,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7552,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,35,MALE,BLACK HISPANIC,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7553,16/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,32,MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7554,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,(null),MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7555,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,38,MALE,WHITE HISPANIC,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7556,16/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,31,MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7557,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,22,MALE,BLACK HISPANIC,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7558,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,(null),MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7559,16/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,30,MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7560,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,(null),MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7561,16/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,23,FEMALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7562,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,(null),FEMALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7563,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,(null),FEMALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7564,16/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,23,MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7565,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,23,FEMALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7566,16/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,18,FEMALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7567,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,(null),MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7568,16/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,25,MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7569,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,18,MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7570,16/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,46,MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7571,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,32,MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7572,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,18,MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7573,16/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,23,FEMALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7574,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,35,MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7575,16/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,(null),FEMALE,ASIAN / PACIFIC ISLANDER,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7576,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,21,MALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7577,17/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,31,FEMALE,BLACK,(null),(null),XXX,ZZZ,XXX,MANHATTAN
7578,16/11/2021,DI,DI,CPW,N,(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),#N/A,(null),FEMALE,ASIAN / PACIFIC ISLANDER,(null),(null),(null),(null),(null),MANHATTAN
